game_id,game_date,home_team_id,away_team_id,home_score,away_score,venue_id
716773,2023-08-30,115,144,3,7,19
716774,2023-08-30,119,109,7,0,22
716775,2023-08-31,116,147,4,3,2394
716776,2023-08-31,120,146,1,6,3309
716777,2023-08-31,135,137,2,7,2680
716768,2023-08-31,119,144,7,8,22
718700,2023-09-01,113,112,2,6,2602
716770,2023-09-01,113,112,3,2,2602
716771,2023-09-01,120,146,5,8,3309
716769,2023-09-01,121,136,2,1,3289
716767,2023-09-01,114,139,3,2,5
716772,2023-09-01,140,142,1,5,5325
716764,2023-09-01,118,111,13,2,7
716762,2023-09-01,145,116,2,4,4
716763,2023-09-01,117,147,2,6,2392
716765,2023-09-01,158,143,7,5,32
716766,2023-09-01,138,134,2,4,2889
716759,2023-09-01,115,141,9,13,19
716756,2023-09-01,109,110,4,2,15
716758,2023-09-01,133,108,9,2,10
716761,2023-09-01,135,137,7,3,2680
716757,2023-09-01,119,144,3,6,22
716760,2023-09-02,120,146,5,11,3309
716755,2023-09-02,133,108,2,1,10
716754,2023-09-02,114,139,7,6,5
716753,2023-09-02,113,112,2,1,2602
716750,2023-09-02,118,111,5,9,7
716751,2023-09-02,121,136,7,8,3289
716749,2023-09-02,145,116,0,10,4
716746,2023-09-02,117,147,4,5,2392
716744,2023-09-02,138,134,6,7,2889
716752,2023-09-02,140,142,7,9,5325
716745,2023-09-02,158,143,7,5,32
716747,2023-09-02,109,110,3,7,15
716748,2023-09-02,115,141,8,7,19
716743,2023-09-02,135,137,6,1,2680
716741,2023-09-02,119,144,2,4,22
716738,2023-09-03,113,112,7,15,2602
716736,2023-09-03,158,143,2,4,32
716740,2023-09-03,120,146,4,6,3309
716742,2023-09-03,121,136,6,3,3289
716739,2023-09-03,118,111,3,7,7
716734,2023-09-03,145,116,2,3,4
716733,2023-09-03,138,134,6,4,2889
716737,2023-09-03,140,142,6,5,5325
716730,2023-09-03,115,141,5,7,19
716731,2023-09-03,133,108,10,6,10
716732,2023-09-03,109,110,5,8,15
716728,2023-09-03,135,137,4,0,2680
716729,2023-09-03,114,139,2,6,5
716725,2023-09-03,119,144,3,1,22
716735,2023-09-03,117,147,1,6,2392
716681,2023-09-04,118,145,12,1,7
716723,2023-09-04,112,137,5,0,17
716724,2023-09-04,140,117,6,13,5325
716726,2023-09-04,133,141,5,6,10
716721,2023-09-04,109,115,4,2,15
716727,2023-09-04,113,136,6,3,2602
716722,2023-09-04,139,111,3,7,12
716719,2023-09-04,114,142,6,20,5
716718,2023-09-04,134,158,4,2,31
716720,2023-09-04,135,143,7,9,2680
716713,2023-09-04,108,110,3,6,1
716717,2023-09-05,114,142,3,8,5
716714,2023-09-05,134,158,3,7,31
716712,2023-09-05,113,136,7,6,2602
716716,2023-09-05,139,111,8,6,12
716710,2023-09-05,146,119,6,3,4169
716715,2023-09-05,120,121,5,11,3309
716711,2023-09-05,147,116,5,1,3313
716709,2023-09-05,144,138,6,10,4705
716708,2023-09-05,112,137,11,8,17
716704,2023-09-05,118,145,7,6,7
716705,2023-09-05,140,117,1,14,5325
716706,2023-09-05,108,110,4,5,1
716702,2023-09-05,109,115,2,3,15
716707,2023-09-05,133,141,1,7,10
716703,2023-09-05,135,143,8,0,2680
716697,2023-09-06,134,158,5,4,31
716700,2023-09-06,114,142,2,1,5
716699,2023-09-06,112,137,8,2,17
716698,2023-09-06,133,141,5,2,10
716692,2023-09-06,109,115,12,5,15
716691,2023-09-06,135,143,1,5,2680
716693,2023-09-06,113,136,4,8,2602
716696,2023-09-06,139,111,3,1,12
716695,2023-09-06,146,119,11,4,4169
716701,2023-09-06,120,121,3,2,3309
716694,2023-09-06,147,116,4,3,3313
716689,2023-09-06,144,138,6,11,4705
716688,2023-09-06,118,145,4,6,7
716687,2023-09-06,140,117,3,12,5325
716690,2023-09-06,108,110,3,10,1
716683,2023-09-07,139,136,0,1,12
716682,2023-09-07,146,119,0,10,4169
716686,2023-09-07,147,116,3,10,3313
716680,2023-09-07,144,138,8,5,4705
716685,2023-09-07,112,109,2,6,17
716684,2023-09-07,108,114,3,2,1
716678,2023-09-08,112,109,0,1,17
716677,2023-09-08,113,138,4,9,2602
716671,2023-09-08,139,136,7,4,12
716675,2023-09-08,116,145,0,6,2394
716676,2023-09-08,120,119,5,8,3309
716679,2023-09-08,143,146,2,3,2681
716670,2023-09-08,147,158,2,8,3313
716673,2023-09-08,141,118,5,4,14
716672,2023-09-08,111,110,2,11,3
716674,2023-09-08,144,134,8,2,4705
716665,2023-09-08,140,133,3,6,5325
716669,2023-09-08,117,135,2,11,2392
716666,2023-09-08,142,121,5,2,3312
716667,2023-09-08,108,114,3,6,1
716668,2023-09-08,137,115,9,8,2395
716659,2023-09-09,147,158,2,9,3313
716654,2023-09-09,142,121,8,4,3312
716660,2023-09-09,112,109,2,3,17
716661,2023-09-09,141,118,5,1,14
716662,2023-09-09,120,119,7,6,3309
716656,2023-09-09,139,136,7,5,12
716664,2023-09-09,111,110,12,13,3
716653,2023-09-09,143,146,8,4,2681
716658,2023-09-09,116,145,3,1,2394
716655,2023-09-09,113,138,3,4,2602
716657,2023-09-09,140,133,3,2,5325
716649,2023-09-09,117,135,7,5,2392
716651,2023-09-09,144,134,4,8,4705
716663,2023-09-09,137,115,9,1,2395
716650,2023-09-09,108,114,6,2,1
716643,2023-09-10,143,146,4,5,2681
716645,2023-09-10,139,136,6,3,12
716648,2023-09-10,116,145,3,2,2394
716652,2023-09-10,111,110,7,3,3
716647,2023-09-10,120,119,3,7,3309
716644,2023-09-10,144,134,5,2,4705
716646,2023-09-10,147,158,4,3,3313
716641,2023-09-10,141,118,5,2,14
716642,2023-09-10,113,138,7,1,2602
716640,2023-09-10,117,135,12,2,2392
716639,2023-09-10,142,121,0,2,3312
716638,2023-09-10,112,109,5,2,17
716637,2023-09-10,140,133,9,4,5325
716633,2023-09-10,108,114,2,1,1
716634,2023-09-10,137,115,6,3,2395
717664,2023-09-11,143,144,8,10,2681
716590,2023-09-11,143,144,7,5,2681
716635,2023-09-11,134,120,2,6,31
716636,2023-09-11,110,138,11,5,2
716630,2023-09-11,141,140,4,10,14
716627,2023-09-11,121,109,3,4,3289
716629,2023-09-11,142,139,4,7,3312
716626,2023-09-11,158,146,12,0,32
716624,2023-09-11,117,133,0,4,2392
716625,2023-09-11,115,112,4,5,19
716623,2023-09-11,136,108,5,8,680
716632,2023-09-11,137,114,5,4,2395
716622,2023-09-11,119,135,8,11,22
716628,2023-09-12,111,147,2,3,3
716612,2023-09-12,111,147,1,4,3
716611,2023-09-12,145,118,6,2,4
716631,2023-09-12,145,118,10,11,4
716620,2023-09-12,134,120,5,1,31
716621,2023-09-12,110,138,2,5,2
716617,2023-09-12,116,113,5,6,2394
716618,2023-09-12,143,144,6,7,2681
716616,2023-09-12,141,140,3,6,14
716615,2023-09-12,121,109,7,4,3289
716613,2023-09-12,142,139,3,2,3312
716610,2023-09-12,158,146,3,1,32
716614,2023-09-12,117,133,2,6,2392
716609,2023-09-12,115,112,6,4,19
716606,2023-09-12,136,108,8,0,680
716619,2023-09-12,137,114,1,3,2395
716608,2023-09-12,119,135,11,2,22
716607,2023-09-13,142,139,4,5,3312
716599,2023-09-13,115,112,7,3,19
716605,2023-09-13,137,114,6,5,2395
716602,2023-09-13,136,108,3,2,680
716600,2023-09-13,134,120,7,6,31
716604,2023-09-13,110,138,0,1,2
716601,2023-09-13,116,113,3,4,2394
716603,2023-09-13,143,144,1,4,2681
716594,2023-09-13,141,140,0,10,14
716595,2023-09-13,121,109,7,1,3289
716596,2023-09-13,117,133,6,2,2392
716598,2023-09-13,145,118,1,7,4
716592,2023-09-13,158,146,0,2,32
716589,2023-09-13,119,135,1,6,22
716591,2023-09-14,134,120,2,0,31
716584,2023-09-14,116,113,8,2,2394
716597,2023-09-14,111,147,5,0,3
716593,2023-09-14,111,147,5,8,3
716585,2023-09-14,158,146,4,2,32
716588,2023-09-14,121,109,11,1,3289
716587,2023-09-14,141,140,2,9,14
716586,2023-09-14,110,139,3,4,2
716580,2023-09-14,145,142,2,10,4
716579,2023-09-15,134,147,5,7,31
716582,2023-09-15,146,144,9,6,4169
716583,2023-09-15,110,139,1,7,2
716576,2023-09-15,141,111,3,0,14
716574,2023-09-15,121,113,3,5,3289
716575,2023-09-15,114,140,12,3,5
716573,2023-09-15,145,142,2,10,4
716577,2023-09-15,118,117,4,2,7
716578,2023-09-15,158,120,5,3,32
716572,2023-09-15,138,143,4,5,2889
716571,2023-09-15,115,137,3,2,19
716570,2023-09-15,108,116,2,11,1
716567,2023-09-15,109,112,6,4,15
716569,2023-09-15,133,135,3,8,10
716568,2023-09-15,136,119,3,6,680
716581,2023-09-16,115,137,9,5,19
716550,2023-09-16,115,137,5,2,19
716566,2023-09-16,141,111,4,3,14
716564,2023-09-16,133,135,2,5,10
716565,2023-09-16,146,144,11,5,4169
716562,2023-09-16,114,140,2,1,5
716563,2023-09-16,134,147,3,6,31
716561,2023-09-16,110,139,8,0,2
716560,2023-09-16,118,117,10,8,7
716555,2023-09-16,121,113,2,3,3289
716556,2023-09-16,145,142,7,6,4
716559,2023-09-16,158,120,9,5,32
716557,2023-09-16,138,143,1,6,2889
716558,2023-09-16,109,112,7,6,15
716554,2023-09-16,108,116,4,5,1
716552,2023-09-16,136,119,2,6,680
716553,2023-09-17,110,139,5,4,2
716551,2023-09-17,134,147,3,2,31
716548,2023-09-17,141,111,3,2,14
716545,2023-09-17,121,113,8,4,3289
716549,2023-09-17,114,140,9,2,5
716546,2023-09-17,146,144,16,2,4169
716547,2023-09-17,118,117,1,7,7
716542,2023-09-17,145,142,0,4,4
716543,2023-09-17,158,120,1,2,32
716541,2023-09-17,138,143,6,5,2889
716540,2023-09-17,115,137,10,11,19
716544,2023-09-17,108,116,3,5,1
716538,2023-09-17,133,135,1,10,10
716537,2023-09-17,136,119,1,6,680
716536,2023-09-17,109,112,6,2,15
716529,2023-09-18,118,114,6,4,7
716534,2023-09-18,113,142,7,3,2602
716535,2023-09-18,146,121,1,2,4169
716539,2023-09-18,120,145,1,6,3309
716532,2023-09-18,144,143,1,7,4705
716531,2023-09-18,138,158,1,0,2889
716533,2023-09-18,140,111,2,4,5325
716530,2023-09-18,117,110,7,8,2392
716526,2023-09-18,135,115,11,9,2680
716527,2023-09-18,133,136,0,5,10
716528,2023-09-18,119,116,8,3,22
716524,2023-09-19,139,108,6,2,12
716522,2023-09-19,113,142,0,7,2602
716523,2023-09-19,146,121,4,3,4169
716525,2023-09-19,120,145,4,3,3309
716520,2023-09-19,147,141,1,7,3313
716521,2023-09-19,144,143,9,3,4705
716517,2023-09-19,118,114,7,6,7
716518,2023-09-19,112,134,14,1,17
716515,2023-09-19,138,158,3,7,2889
716519,2023-09-19,140,111,6,4,5325
716514,2023-09-19,117,110,5,9,2392
716516,2023-09-19,135,115,2,0,2680
716512,2023-09-19,133,136,2,7,10
716511,2023-09-19,109,137,8,4,15
716510,2023-09-19,119,116,3,2,22
716509,2023-09-20,144,143,5,6,4705
716506,2023-09-20,113,142,3,5,2602
716513,2023-09-20,120,145,13,3,3309
716507,2023-09-20,140,111,15,5,5325
716508,2023-09-20,117,110,2,1,2392
716505,2023-09-20,118,114,6,2,7
716504,2023-09-20,133,136,3,6,10
716499,2023-09-20,109,137,7,1,15
716500,2023-09-20,135,115,3,2,2680
716501,2023-09-20,139,108,3,8,12
716503,2023-09-20,146,121,3,8,4169
716502,2023-09-20,147,141,1,6,3313
716497,2023-09-20,112,134,7,13,17
716495,2023-09-20,138,158,2,8,2889
716494,2023-09-20,119,116,2,4,22
716498,2023-09-21,139,108,5,4,12
716491,2023-09-21,138,158,0,6,2889
716496,2023-09-21,120,144,3,10,3309
716492,2023-09-21,147,141,5,3,3313
716489,2023-09-21,114,110,5,2,5
716490,2023-09-21,143,121,5,4,2681
716493,2023-09-21,112,134,6,8,17
716488,2023-09-21,133,116,3,7,10
716484,2023-09-21,119,137,7,2,22
716486,2023-09-22,112,115,6,0,17
716487,2023-09-22,113,134,5,7,2602
716479,2023-09-22,139,141,2,6,12
716482,2023-09-22,146,158,1,16,4169
716481,2023-09-22,143,121,5,4,2681
716485,2023-09-22,120,144,6,9,3309
716480,2023-09-22,147,109,7,1,3313
716483,2023-09-22,114,110,9,8,5
716478,2023-09-22,111,145,3,2,3
716477,2023-09-22,140,136,8,5,5325
716473,2023-09-22,117,118,5,7,2392
716475,2023-09-22,142,108,8,6,3312
716472,2023-09-22,133,116,8,2,10
716476,2023-09-22,135,138,4,2,2680
716474,2023-09-22,119,137,1,5,22
716465,2023-09-23,142,108,0,1,3312
716469,2023-09-23,112,115,6,3,17
716466,2023-09-23,143,121,7,5,2681
716470,2023-09-23,133,116,4,1,10
716463,2023-09-23,139,141,7,6,12
716468,2023-09-23,111,145,0,1,3
716460,2023-09-23,146,158,5,4,4169
716464,2023-09-23,114,110,1,2,5
716462,2023-09-23,113,134,12,13,2602
716461,2023-09-23,140,136,2,0,5325
716455,2023-09-23,117,118,2,3,2392
716457,2023-09-23,135,138,2,5,2680
716456,2023-09-23,119,137,7,0,22
716452,2023-09-24,139,141,5,9,12
716459,2023-09-24,120,144,3,2,3309
716467,2023-09-24,120,144,5,8,3309
716453,2023-09-24,111,145,2,3,3
716458,2023-09-24,147,109,1,7,3313
716450,2023-09-24,114,110,1,5,5
716451,2023-09-24,113,134,4,2,2602
716447,2023-09-24,146,158,6,1,4169
716448,2023-09-24,117,118,5,6,2392
716445,2023-09-24,142,108,9,3,3312
716449,2023-09-24,112,115,4,3,17
716446,2023-09-24,140,136,9,8,5325
716442,2023-09-24,133,116,0,2,10
716444,2023-09-24,135,138,12,2,2680
716454,2023-09-24,143,121,5,2,2681
716439,2023-09-24,119,137,3,2,22
716471,2023-09-25,147,109,6,4,3313
716440,2023-09-25,108,140,1,5,1
716436,2023-09-25,136,117,1,5,680
716441,2023-09-25,137,135,2,1,2395
716438,2023-09-26,115,119,4,1,19
716424,2023-09-26,115,119,2,11,19
716435,2023-09-26,114,113,7,11,5
716434,2023-09-26,110,120,1,0,2
716433,2023-09-26,116,118,6,3,2394
716432,2023-09-26,143,134,3,2,2681
716431,2023-09-26,141,147,0,2,14
716428,2023-09-26,111,139,7,9,3
716429,2023-09-26,144,112,7,6,4705
716421,2023-09-26,142,133,11,3,3312
716427,2023-09-26,145,109,4,15,4
716423,2023-09-26,158,138,1,4,32
716422,2023-09-26,108,140,9,3,1
716437,2023-09-26,137,135,0,4,2395
716425,2023-09-26,136,117,6,2,680
716417,2023-09-27,145,109,0,3,4
716411,2023-09-27,121,146,11,2,3289
716430,2023-09-27,121,146,2,4,3289
716418,2023-09-27,114,113,4,3,5
716419,2023-09-27,111,139,0,5,3
716416,2023-09-27,110,120,5,1,2
716414,2023-09-27,116,118,8,0,2394
716415,2023-09-27,143,134,7,6,2681
716413,2023-09-27,141,147,0,6,14
716412,2023-09-27,144,112,6,5,4705
716410,2023-09-27,142,133,6,4,3312
716408,2023-09-27,158,138,3,2,32
716406,2023-09-27,115,119,2,8,19
716420,2023-09-27,108,140,0,5,1
716407,2023-09-27,136,117,3,8,680
716426,2023-09-27,137,135,2,5,2395
716400,2023-09-28,142,133,1,2,3312
716443,2023-09-28,145,109,3,1,4
716401,2023-09-28,116,118,7,3,2394
716396,2023-09-28,158,138,3,0,32
716409,2023-09-28,143,134,2,3,2681
716402,2023-09-28,110,111,2,0,2
716403,2023-09-28,141,147,6,0,14
716404,2023-09-28,121,146,1,0,3289
716399,2023-09-28,144,112,5,3,4705
716405,2023-09-28,115,119,14,5,19
716397,2023-09-28,136,140,3,2,680
716398,2023-09-29,134,146,3,4,31
716395,2023-09-29,116,114,5,7,2394
716390,2023-09-29,110,111,0,3,2
716392,2023-09-29,141,139,11,4,14
716394,2023-09-29,144,120,6,10,4705
716391,2023-09-29,145,135,2,3,4
716387,2023-09-29,115,142,6,7,19
716389,2023-09-29,118,147,12,5,7
716385,2023-09-29,158,112,4,3,32
716388,2023-09-29,138,113,2,19,2889
716386,2023-09-29,108,133,5,1,1
716384,2023-09-29,109,117,1,2,15
716379,2023-09-29,136,140,8,0,680
716382,2023-09-29,137,119,2,6,2395
716380,2023-09-30,116,114,8,0,2394
716383,2023-09-30,141,139,5,7,14
716376,2023-09-30,121,143,4,3,3289
716393,2023-09-30,121,143,11,4,3289
716378,2023-09-30,134,146,3,7,31
716374,2023-09-30,145,135,1,6,4
716375,2023-09-30,118,147,2,5,7
716373,2023-09-30,158,112,6,10,32
716377,2023-09-30,110,111,5,2,2
716372,2023-09-30,138,113,15,6,2889
716366,2023-09-30,136,140,1,6,680
716369,2023-09-30,144,120,5,3,4705
716370,2023-09-30,109,117,0,1,15
716368,2023-09-30,115,142,6,14,19
716381,2023-09-30,137,119,2,1,2395
716371,2023-09-30,108,133,3,7,1
716367,2023-10-01,110,111,1,6,2
716363,2023-10-01,137,119,2,5,2395
716362,2023-10-01,134,146,3,0,31
716365,2023-10-01,108,133,7,3,1
716357,2023-10-01,141,139,8,12,14
716361,2023-10-01,116,114,5,2,2394
716358,2023-10-01,109,117,1,8,15
716360,2023-10-01,136,140,1,0,680
716359,2023-10-01,115,142,3,2,19
716355,2023-10-01,121,143,1,9,3289
716354,2023-10-01,144,120,9,10,4705
716356,2023-10-01,145,135,1,2,4
716352,2023-10-01,118,147,5,2,7
716364,2023-10-01,158,112,4,0,32
716353,2023-10-01,138,113,4,3,2889
718780,2023-03-30,120,144,2,7,3309
718781,2023-03-30,147,137,5,0,3313
718782,2023-03-30,111,110,9,10,3
718777,2023-03-30,112,158,4,0,17
718776,2023-03-30,139,116,4,0,12
718779,2023-03-30,140,143,11,7,5325
718773,2023-03-30,113,134,4,5,2602
718772,2023-03-30,138,141,9,10,2889
718775,2023-03-30,118,142,0,2,7
718774,2023-03-30,146,121,3,5,4169
718768,2023-03-30,117,145,2,3,2392
718778,2023-03-30,135,115,2,7,2680
718769,2023-03-30,133,108,2,1,10
718770,2023-03-30,119,109,8,2,22
718767,2023-03-30,136,114,3,0,680
718771,2023-03-31,146,121,2,1,4169
718764,2023-03-31,117,145,6,3,2392
718766,2023-03-31,135,115,1,4,2680
718765,2023-03-31,119,109,1,2,22
718763,2023-03-31,136,114,4,9,680
718760,2023-04-01,117,145,6,4,2392
718759,2023-04-01,138,141,4,1,2889
718758,2023-04-01,112,158,1,3,17
718752,2023-04-01,140,143,16,3,5325
718753,2023-04-01,120,144,1,7,3309
718762,2023-04-01,147,137,5,7,3313
718757,2023-04-01,133,108,1,13,10
718761,2023-04-01,111,110,9,8,3
718756,2023-04-01,113,134,6,2,2602
718754,2023-04-01,139,116,12,2,12
718751,2023-04-01,118,142,0,2,7
718755,2023-04-01,146,121,2,6,4169
718750,2023-04-01,135,115,8,4,2680
718749,2023-04-01,119,109,10,1,22
718746,2023-04-01,136,114,0,2,680
718742,2023-04-02,139,116,5,1,12
718748,2023-04-02,111,110,9,5,3
718743,2023-04-02,120,144,4,1,3309
718747,2023-04-02,147,137,6,0,3313
718744,2023-04-02,113,134,3,1,2602
718741,2023-04-02,146,121,1,5,4169
718745,2023-04-02,118,142,4,7,7
718740,2023-04-02,117,145,3,6,2392
718737,2023-04-02,138,141,9,4,2889
718738,2023-04-02,112,158,5,9,17
718734,2023-04-02,133,108,0,6,10
718736,2023-04-02,119,109,1,2,22
718733,2023-04-02,135,115,3,1,2680
718735,2023-04-02,136,114,5,6,680
718739,2023-04-02,140,143,2,1,5325
718731,2023-04-03,158,121,10,0,32
718730,2023-04-03,145,137,3,12,4
718728,2023-04-03,113,112,7,6,2602
718729,2023-04-03,146,142,1,11,4169
718732,2023-04-03,120,139,2,6,3309
718725,2023-04-03,147,143,8,1,3313
718724,2023-04-03,111,134,6,7,3
718719,2023-04-03,118,141,9,5,7
718727,2023-04-03,138,144,4,8,2889
718726,2023-04-03,140,110,0,2,5325
718723,2023-04-03,117,116,6,7,2392
718721,2023-04-03,133,114,11,12,10
718722,2023-04-03,135,109,5,4,2680
718720,2023-04-03,136,108,3,7,680
718718,2023-04-03,119,115,13,4,22
718717,2023-04-04,135,109,6,8,2680
718716,2023-04-04,113,112,5,12,2602
718714,2023-04-04,146,142,1,0,4169
718715,2023-04-04,120,139,6,10,3309
718710,2023-04-04,147,143,1,4,3313
718713,2023-04-04,111,134,1,4,3
718708,2023-04-04,118,141,1,4,7
718712,2023-04-04,158,121,9,0,32
718711,2023-04-04,138,144,1,4,2889
718709,2023-04-04,140,110,2,7,5325
718705,2023-04-04,117,116,3,6,2392
718707,2023-04-04,133,114,4,3,10
718706,2023-04-04,136,108,11,2,680
718703,2023-04-04,119,115,5,2,22
718704,2023-04-05,120,139,2,7,3309
718699,2023-04-05,147,143,4,2,3313
718701,2023-04-05,146,142,5,2,4169
718697,2023-04-05,138,144,2,5,2889
718702,2023-04-05,111,134,1,4,3
718698,2023-04-05,158,121,7,6,32
718694,2023-04-05,140,110,5,2,5325
718696,2023-04-05,117,116,8,2,2392
718695,2023-04-05,145,137,7,3,4
718689,2023-04-05,133,114,4,6,10
718691,2023-04-05,136,108,3,4,680
718692,2023-04-05,118,141,0,3,7
718690,2023-04-06,116,111,3,6,2394
718686,2023-04-06,118,141,3,6,7
718687,2023-04-06,145,137,6,16,4
718682,2023-04-06,115,120,1,0,19
718681,2023-04-06,144,135,7,6,4705
718683,2023-04-06,109,119,2,5,15
718693,2023-04-07,121,146,9,3,3289
718675,2023-04-07,112,140,2,0,17
718685,2023-04-07,143,113,5,2,2681
718688,2023-04-07,110,147,7,6,2
718677,2023-04-07,114,136,3,5,5
718684,2023-04-07,142,117,3,2,3312
718679,2023-04-07,134,145,13,9,31
718680,2023-04-07,137,118,1,3,2395
718678,2023-04-07,139,133,9,5,12
718676,2023-04-07,144,135,4,5,4705
718674,2023-04-07,158,138,4,0,32
718673,2023-04-07,115,120,5,10,19
718670,2023-04-07,108,141,3,4,1
718671,2023-04-07,109,119,6,3,15
718666,2023-04-08,142,117,9,6,3312
718672,2023-04-08,137,118,5,6,2395
718669,2023-04-08,112,140,10,3,17
718668,2023-04-08,143,113,3,2,2681
718667,2023-04-08,116,111,5,14,2394
718665,2023-04-08,139,133,11,0,12
718661,2023-04-08,121,146,5,2,3289
718663,2023-04-08,114,136,2,3,5
718662,2023-04-08,134,145,5,11,31
718664,2023-04-08,110,147,1,4,2
718660,2023-04-08,158,138,0,6,32
718659,2023-04-08,144,135,1,4,4705
718656,2023-04-08,109,119,12,8,15
718658,2023-04-08,115,120,6,7,19
718657,2023-04-08,108,141,9,5,1
718652,2023-04-09,143,113,4,6,2681
718654,2023-04-09,116,111,1,4,2394
718655,2023-04-09,139,133,11,0,12
718653,2023-04-09,134,145,1,0,31
718651,2023-04-09,110,147,3,5,2
718646,2023-04-09,114,136,7,6,5
718647,2023-04-09,121,146,2,7,3289
718649,2023-04-09,142,117,1,5,3312
718650,2023-04-09,158,138,6,1,32
718642,2023-04-09,112,140,2,8,17
718645,2023-04-09,115,120,7,6,19
718643,2023-04-09,137,118,3,1,2395
718644,2023-04-09,108,141,11,12,1
718639,2023-04-09,109,119,11,6,15
718648,2023-04-09,144,135,2,10,4705
718640,2023-04-10,142,145,3,4,3312
718637,2023-04-10,114,147,3,2,5
718635,2023-04-10,110,133,5,1,2
718632,2023-04-10,134,117,2,8,31
718638,2023-04-10,139,111,1,0,12
718633,2023-04-10,143,146,15,3,2681
718634,2023-04-10,121,135,5,0,3289
718636,2023-04-10,144,113,5,4,4705
718628,2023-04-10,112,136,3,2,17
718630,2023-04-10,140,118,11,2,5325
718629,2023-04-10,115,138,7,4,19
718631,2023-04-10,108,120,4,6,1
718627,2023-04-10,109,158,3,0,15
718641,2023-04-10,137,119,1,9,2395
718626,2023-04-11,114,147,2,11,5
718618,2023-04-11,110,133,12,8,2
718623,2023-04-11,134,117,7,4,31
718625,2023-04-11,139,111,7,2,12
718619,2023-04-11,143,146,4,8,2681
718622,2023-04-11,141,116,9,3,14
718621,2023-04-11,121,135,2,4,3289
718620,2023-04-11,144,113,7,6,4705
718617,2023-04-11,112,136,14,9,17
718616,2023-04-11,142,145,4,3,3312
718615,2023-04-11,140,118,8,5,5325
718613,2023-04-11,115,138,6,9,19
718614,2023-04-11,108,120,2,0,1
718611,2023-04-11,109,158,1,7,15
718624,2023-04-11,137,119,5,0,2395
718608,2023-04-12,134,117,0,7,31
718610,2023-04-12,121,135,5,2,3289
718605,2023-04-12,142,145,3,1,3312
718604,2023-04-12,114,147,3,4,5
718606,2023-04-12,112,136,2,5,17
718607,2023-04-12,115,138,4,7,19
718598,2023-04-12,109,158,7,3,15
718609,2023-04-12,143,146,2,3,2681
718602,2023-04-12,108,120,3,2,1
718599,2023-04-12,110,133,4,8,2
718600,2023-04-12,139,111,9,7,12
718603,2023-04-12,141,116,4,3,14
718601,2023-04-12,144,113,5,4,4705
718595,2023-04-12,140,118,1,10,5325
718612,2023-04-12,137,119,5,10,2395
718596,2023-04-13,110,133,8,7,2
718594,2023-04-13,139,111,9,3,12
718597,2023-04-13,113,143,6,2,2602
718590,2023-04-13,147,142,2,11,3313
718593,2023-04-13,141,116,1,3,14
718591,2023-04-13,138,134,0,5,2889
718589,2023-04-13,135,158,3,4,2680
718585,2023-04-14,116,137,7,5,2394
718586,2023-04-14,113,143,3,8,2602
718584,2023-04-14,146,109,5,1,4169
718592,2023-04-14,120,114,3,4,3309
718588,2023-04-14,147,142,3,4,3313
718587,2023-04-14,141,139,6,3,14
718580,2023-04-14,111,108,5,3,3
718583,2023-04-14,145,110,3,6,4
718581,2023-04-14,117,140,2,6,2392
718579,2023-04-14,118,144,3,10,7
718582,2023-04-14,138,134,3,0,2889
718578,2023-04-14,133,121,6,17,10
718574,2023-04-14,135,158,2,11,2680
718575,2023-04-14,119,112,2,8,22
718577,2023-04-14,136,115,5,3,680
718572,2023-04-15,147,142,6,1,3313
718571,2023-04-15,116,137,7,6,2394
718570,2023-04-15,145,110,7,6,4
718568,2023-04-15,138,134,3,6,2889
718569,2023-04-15,141,139,5,2,14
718573,2023-04-15,120,114,4,6,3309
718560,2023-04-15,135,158,10,3,2680
718565,2023-04-15,133,121,2,3,10
718576,2023-04-15,111,108,9,7,3
718566,2023-04-15,113,143,13,0,2602
718563,2023-04-15,118,144,3,9,7
718567,2023-04-15,146,109,3,2,4169
718562,2023-04-15,117,140,8,2,2392
718564,2023-04-15,119,112,2,1,22
718561,2023-04-15,136,115,9,2,680
718559,2023-04-16,111,108,2,1,3
718555,2023-04-16,120,114,7,6,3309
718557,2023-04-16,147,142,2,0,3313
718556,2023-04-16,141,139,1,8,14
718554,2023-04-16,113,143,3,14,2602
718550,2023-04-16,146,109,0,5,4169
718551,2023-04-16,118,144,4,5,7
718553,2023-04-16,145,110,4,8,4
718548,2023-04-16,138,134,5,4,2889
718546,2023-04-16,133,121,3,4,10
718547,2023-04-16,119,112,2,3,22
718545,2023-04-16,136,115,1,0,680
718549,2023-04-16,135,158,0,1,2680
718552,2023-04-16,117,140,1,9,2392
718540,2023-04-17,111,108,4,5,3
718542,2023-04-17,113,139,8,1,2602
718544,2023-04-17,146,137,4,3,4169
718539,2023-04-17,118,140,0,4,7
718538,2023-04-17,138,109,3,6,2889
718537,2023-04-17,117,141,9,2,2392
718535,2023-04-17,115,134,3,14,19
718536,2023-04-17,133,112,1,10,10
718533,2023-04-17,135,144,0,2,2680
718534,2023-04-17,136,158,3,7,680
718532,2023-04-17,119,121,6,8,22
718530,2023-04-18,116,114,4,3,2394
718541,2023-04-18,116,114,1,0,2394
718525,2023-04-18,145,143,4,7,4
718543,2023-04-18,145,143,3,0,4
718526,2023-04-18,113,139,0,10,2602
718528,2023-04-18,146,137,4,2,4169
718531,2023-04-18,120,110,0,1,3309
